ds,yhat,yhat_lower,yhat_upper,trend,yearly,y,Data_Type
2021-12-01,4647.706899930795,4491.389375454803,4815.907034893531,4507.263809433786,140.44309049700848,4513.0400390625,Actual
2021-12-02,4648.239223243564,4486.900906890518,4809.803389498542,4508.408170899719,139.83105234384524,4577.10009765625,Actual
2021-12-03,4648.432854911485,4482.497772864197,4814.262989727948,4509.552532365653,138.8803225458326,4538.43017578125,Actual
2021-12-06,4647.06373795057,4491.08720636412,4797.10346707832,4512.985616763452,134.07812118711843,4591.669921875,Actual
2021-12-07,4646.01233235198,4484.766423598165,4806.679943550627,4514.1299782293845,131.882354122596,4686.75,Actual
2021-12-08,4644.703392970203,4479.135385547122,4810.3142119774375,4515.274339695318,129.42905327488478,4701.2099609375,Actual
2021-12-09,4643.1672035854235,4480.7773512056865,4810.976138824454,4516.418701161251,126.74850242417203,4667.4501953125,Actual
2021-12-10,4641.437196450121,4473.126641367207,4809.3919930466745,4517.563062627185,123.87413382293559,4712.02001953125,Actual
2021-12-13,4635.446756707354,4471.528754978873,4796.166153493368,4520.996147024984,114.45060968237054,4668.97021484375,Actual
2021-12-14,4633.306509222075,4478.508564744593,4801.93716811762,4522.140508490917,111.16600073115879,4634.08984375,Actual
2021-12-15,4631.15401454835,4475.081056308817,4793.910634369695,4523.284869956849,107.86914459149985,4709.85009765625,Actual
2021-12-16,4629.0216063555645,4450.819184781935,4790.041968464456,4524.429231422783,104.59237493278093,4668.669921875,Actual
2021-12-17,4626.938162731985,4458.0087264011345,4798.362512573227,4525.573592888716,101.36456984326948,4620.64013671875,Actual
2021-12-20,4621.204035562589,4462.327181448873,4781.811347145177,4529.006677286515,92.19735827607363,4568.02001953125,Actual
2021-12-21,4619.513257477242,4460.031709497502,4777.777191300499,4530.151038752449,89.36221872479408,4649.22998046875,Actual
2021-12-22,4617.943272831661,4445.518891625199,4783.685620869501,4531.2954002183815,86.64787261327892,4696.56005859375,Actual
2021-12-23,4616.492040709851,4460.275600449201,4779.005487225912,4532.439761684315,84.05227902553543,4725.7900390625,Actual
2021-12-27,4611.660116572109,4450.2413186320755,4772.655512026522,4537.017207548048,74.64290902406039,4791.18994140625,Actual
2021-12-28,4610.606816182901,4443.222230093886,4766.310411674837,4538.161569013981,72.44524716892015,4786.35009765625,Actual
2021-12-29,4609.570547234342,4457.466654667216,4777.143041936723,4539.3059304799135,70.26461675442827,4793.06005859375,Actual
2021-12-30,4608.526901569797,4450.784603155708,4776.276484629445,4540.450291945846,68.07660962395074,4778.72998046875,Actual
2021-12-31,4607.452036281354,4437.527630560052,4755.836849062418,4541.59465341178,65.85738286957312,4766.18017578125,Actual
2022-01-03,4603.832650467585,4447.439852528025,4773.51247151137,4545.02773780958,58.804912658005236,4796.56005859375,Actual
2022-01-04,4602.442723940172,4443.414037274648,4769.047287894505,4546.172099275513,56.27062466465986,4793.5400390625,Actual
2022-01-05,4600.9467984125495,4440.372340486593,4773.3607329387605,4547.316460741446,53.63033767110354,4700.580078125,Actual
2022-01-06,4599.344740127158,4433.542962036882,4750.661310691366,4548.460822207378,50.883917919779094,4696.0498046875,Actual
2022-01-07,4597.64266258537,4442.510952406123,4770.920467180238,4549.605183673311,48.03747891205902,4677.02978515625,Actual
2022-01-10,4592.093555352291,4432.8641195651335,4765.293830370571,4553.038268071111,39.055287281180455,4670.2900390625,Actual
2022-01-11,4590.179447290946,4431.788224184451,4757.758954429617,4554.182629537045,35.996817753900935,4713.06982421875,Actual
2022-01-12,4588.288515819593,4424.995985624033,4761.579415212318,4555.326991002977,32.96152481661635,4726.35009765625,Actual
2022-01-13,4586.460687222445,4428.580307048484,4757.220901358825,4556.471352468911,29.989334753533505,4659.02978515625,Actual
2022-01-14,4582.742303908152,4435.109493079102,4751.626158053468,4555.619057775651,27.123246132501905,4662.85009765625,Actual
2022-01-18,4569.8266638012965,4412.1006696734785,4734.513488571131,4552.2098790026075,17.616784798689253,4577.10986328125,Actual
2022-01-19,4567.301165153383,4407.637212584817,4738.5842591815635,4551.357584309347,15.943580844036484,4532.759765625,Actual
2022-01-20,4565.130414440531,4407.073087009956,4751.542442946644,4550.505289616086,14.625124824444976,4482.72998046875,Actual
2022-01-21,4563.341077911468,4394.354356068164,4719.342726601066,4549.652994922825,13.688082988642703,4397.93994140625,Actual
2022-01-24,4560.405529373276,4400.6924418539365,4730.148584247257,4547.096110843045,13.309418530232033,4410.1298828125,Actual
2022-01-25,4560.238449557359,4387.611930351195,4716.313210490621,4546.243816149784,13.994633407574895,4356.4501953125,Actual
2022-01-26,4560.451491945596,4410.069528446961,4731.336168385866,4545.391521456523,15.059970489072937,4349.93017578125,Actual
2022-01-27,4561.013129617943,4391.476297173878,4720.880904186473,4544.539226763262,16.473902854681107,4326.509765625,Actual
2022-01-28,4561.881146183099,4396.862030201146,4723.7954596417585,4543.686932070002,18.194214113097132,4431.85009765625,Actual
2022-01-31,4565.752157909194,4396.734396616169,4722.66861958994,4541.13004799022,24.622109918972974,4515.5498046875,Actual
2022-02-01,4567.230938299862,4395.5459387234905,4728.30912263437,4540.277753296959,26.953185002902238,4546.5400390625,Actual
2022-02-02,4568.669590277538,4403.962903849136,4737.4938993315045,4539.425458603699,29.24413167383975,4589.3798828125,Actual
2022-02-03,4569.980253253798,4397.838412899245,4743.263738454631,4538.573163910438,31.407089343360397,4477.43994140625,Actual
2022-02-04,4571.072690568637,4407.992152436502,4717.39662640111,4537.720869217177,33.351821351460295,4500.52978515625,Actual
2022-02-07,4572.143376526899,4420.087072222176,4735.470877046724,4535.163985137395,36.97939138950426,4483.8701171875,Actual
2022-02-08,4571.481267385876,4402.978692703794,4723.87648153781,4534.311690444135,37.16957694174102,4521.5400390625,Actual
2022-02-09,4570.182584640066,4403.18784637227,4732.237931770754,4533.459395750874,36.72318888919207,4587.18017578125,Actual
2022-02-10,4568.183740410726,4413.805796870838,4745.435291517719,4532.607101057614,35.57663935311208,4504.080078125,Actual
2022-02-11,4565.431877487997,4407.637780435811,4736.002377978331,4531.7548063643535,33.67707112364293,4418.64013671875,Actual
2022-02-14,4552.3174433419135,4380.742835198037,4717.501520588205,4529.197922284571,23.11952105734212,4401.669921875,Actual
2022-02-15,4546.281832771347,4388.411638156002,4706.763351159723,4528.34562759131,17.93620518003626,4471.06982421875,Actual
2022-02-16,4539.428246799839,4370.29273269304,4696.049623796227,4527.49333289805,11.934913901789725,4475.009765625,Actual
2022-02-17,4531.7871434023145,4368.108612126025,4705.41512984687,4526.64103820479,5.146105197524771,4380.259765625,Actual
2022-02-18,4523.403167196923,4359.6960019052685,4678.646124973252,4525.788743511529,-2.385576314605716,4348.8701171875,Actual
2022-02-22,4483.776432554171,4310.042415056998,4644.052467821579,4522.379564738486,-38.60313218431465,4304.759765625,Actual
2022-02-23,4472.774038603835,4302.401096202111,4630.865614866356,4521.527270045225,-48.75323144139054,4225.5,Actual
2022-02-24,4461.531724147262,4290.413301516034,4623.129232566063,4520.674975351964,-59.143251204702,4288.7001953125,Actual
2022-02-25,4450.156995704086,4280.728332305288,4618.886445785983,4519.822680658704,-69.66568495461796,4384.64990234375,Actual
2022-02-28,4416.321057992365,4254.101026654835,4581.873260139993,4517.265796578922,-100.94473858655715,4373.93994140625,Actual
2022-03-01,4405.4869939433465,4256.692647766992,4567.826990659996,4516.413501885662,-110.92650794231575,4306.259765625,Actual
2022-03-02,4395.036149205482,4234.967738272039,4556.157574302352,4515.5612071924015,-120.52505798691939,4386.5400390625,Actual
2022-03-03,4385.0532111000175,4225.538517931649,4548.720997123939,4514.708912499141,-129.65570139912293,4363.490234375,Actual
2022-03-04,4375.612733983675,4226.227948909808,4535.803282748326,4513.85661780588,-138.24388382220545,4328.8701171875,Actual
2022-03-07,4351.115082798069,4176.02107798328,4521.614988114299,4511.299733726099,-160.18465092802916,4201.08984375,Actual
2022-03-08,4344.349146600278,4170.732185115452,4512.821027978083,4510.447439032838,-166.09829243255984,4170.7001953125,Actual
2022-03-09,4338.312400645862,4179.167161237347,4502.407221555189,4509.595144339577,-171.2827436937149,4277.8798828125,Actual
2022-03-10,4333.002392448544,4180.321619627043,4504.177190441216,4508.742849646316,-175.74045719777243,4259.52001953125,Actual
2022-03-11,4328.403979518821,4167.942946860701,4500.40737346298,4507.8905549530555,-179.4865754342344,4204.31005859375,Actual
2022-03-14,4318.5557210961415,4162.180320356561,4478.721440152541,4505.333670873273,-186.77794977713168,4173.10986328125,Actual
2022-03-15,4316.432622282101,4156.54539299689,4481.517453027249,4504.481376180013,-188.0487538979125,4262.4501953125,Actual
2022-03-16,4314.79227618428,4144.332213318877,4470.061082930543,4503.6290814867525,-188.83680530247207,4357.85986328125,Actual
2022-03-17,4313.568473385244,4158.481428287807,4483.622065506999,4502.776786793492,-189.2083134082475,4411.669921875,Actual
2022-03-18,4312.692158086415,4149.5382972746975,4476.805335370108,4501.924492100231,-189.2323340138164,4463.1201171875,Actual
2022-03-21,4300.478396138495,4134.859616467337,4462.662012188291,4488.393981609602,-187.91558547110662,4461.18017578125,Actual
2022-03-22,4296.647961348432,4134.248320558521,4458.528906322337,4483.883811446059,-187.23585009762746,4511.60986328125,Actual
2022-03-23,4292.8371750941,4128.944232565089,4458.110532162431,4479.373641282516,-186.53646618841594,4456.240234375,Actual
2022-03-24,4288.994503572464,4121.028024905877,4445.345292668425,4474.8634711189725,-185.86896754650812,4520.16015625,Actual
2022-03-25,4285.075815183466,4117.197470796727,4444.881973529422,4470.353300955429,-185.2774857719634,4543.06005859375,Actual
2022-03-28,4272.54702240001,4107.141877644927,4426.355906269756,4456.822790464801,-184.2757680647907,4575.52001953125,Actual
2022-03-29,4268.051437991604,4109.68635330516,4422.128706556474,4452.312620301257,-184.26118230965315,4631.60009765625,Actual
2022-03-30,4263.3871825431015,4097.685866062618,4433.610855837167,4447.802450137714,-184.41526759461252,4602.4501953125,Actual
2022-03-31,4258.561283206834,4093.502511857237,4420.2659625386505,4443.292279974171,-184.73099676733707,4530.41015625,Actual
2022-04-01,4253.588201480386,4098.124978038843,4429.38167778464,4438.782109810629,-185.19390833024306,4545.85986328125,Actual
2022-04-04,4238.0230556176775,4068.415599611384,4405.2914660519655,4425.2515993199995,-187.22854370232164,4582.64013671875,Actual
2022-04-05,4232.721813481573,4061.625406933519,4405.608827781949,4420.741429156456,-188.01961567488337,4525.1201171875,Actual
2022-04-06,4227.422933339382,4070.6925956292316,4387.26641700737,4416.231258992912,-188.8083256535305,4481.14990234375,Actual
2022-04-07,4222.163672827017,4064.1161323379015,4390.623162061473,4411.721088829369,-189.55741600235206,4500.2099609375,Actual
2022-04-08,4216.980931011323,4048.8110327950308,4380.7862657388905,4407.210918665827,-190.22998765450367,4488.27978515625,Actual
2022-04-11,4202.232613392082,4042.5292993901476,4364.529621393305,4393.680408175198,-191.44779478311543,4412.52978515625,Actual
2022-04-12,4197.68080754883,4029.545720236404,4360.553441152634,4389.170238011655,-191.48943046282506,4397.4501953125,Actual
2022-04-13,4193.349422095977,4047.4627803011012,4369.4222632633855,4384.660067848112,-191.3106457521348,4446.58984375,Actual
2022-04-14,4189.253989999558,4022.271667649506,4355.907532300447,4380.149897684569,-190.89590768501083,4392.58984375,Actual
2022-04-18,4175.355637788855,4005.384770459604,4340.296967028529,4362.109217030397,-186.75357924154162,4391.68994140625,Actual
2022-04-19,4172.487963618234,4008.6480073948146,4333.937852262883,4357.599046866853,-185.11108324861905,4462.2099609375,Actual
2022-04-20,4169.841572329198,4005.9990748847094,4326.914177361785,4353.08887670331,-183.24730437411165,4459.4501953125,Actual
2022-04-21,4167.3993393169485,4002.442827602531,4340.556075197444,4348.578706539767,-181.17936722281885,4393.66015625,Actual
2022-04-22,4165.141623357721,3999.792421916963,4333.667078048692,4344.068536376224,-178.9269130185031,4271.77978515625,Actual
2022-04-25,4159.258166908581,3995.8318357996222,4328.665983994255,4330.538025885596,-171.27985897701458,4296.1201171875,Actual
2022-04-26,4157.519685932481,3986.1074820798144,4322.815229775052,4326.027855722053,-168.50816978957167,4175.2001953125,Actual
2022-04-27,4155.857497669516,3995.7323525282304,4316.823826716708,4321.51768555851,-165.66018788899308,4183.9599609375,Actual
2022-04-28,4154.253089120183,3981.602908136504,4314.7042632266375,4317.007515394966,-162.7544262747822,4287.5,Actual
2022-04-29,4152.6903505708315,4002.979864906607,4317.470071540431,4312.4973452314225,-159.80699466059082,4131.93017578125,Actual
2022-05-02,4148.133647793184,3980.989931238355,4305.896940124608,4298.966834740794,-150.8331869476101,4155.3798828125,Actual
2022-05-03,4146.6341534555495,3975.9716466221453,4299.3097234953,4294.456664577251,-147.8225111217013,4175.47998046875,Actual
2022-05-04,4145.139456757973,3972.6622681587896,4298.819725713009,4289.946494413708,-144.80703765573534,4300.169921875,Actual
2022-05-05,4143.650483846401,3989.522017212421,4314.324488121603,4285.436324250165,-141.78584040376472,4146.8701171875,Actual
2022-05-06,4142.170168493274,3977.505135467848,4301.695687260281,4280.926154086621,-138.75598559334654,4123.33984375,Actual
2022-05-09,4137.828724258592,3964.2888259610336,4296.056131553026,4267.3956435959935,-129.5669193374012,3991.239990234375,Actual
2022-05-10,4136.432150986181,3975.30502399909,4309.9574132778425,4262.8854734324495,-126.45332244626884,4001.050048828125,Actual
2022-05-11,4135.067968668485,3966.1980975630213,4302.18012905323,4258.3753032689065,-123.30733460042082,3935.179931640625,Actual
2022-05-12,4133.7380803359565,3968.166861869848,4292.27232604622,4253.865133105363,-120.12705276940699,3930.080078125,Actual
2022-05-13,4132.441968240115,3970.059526463441,4303.780472889585,4249.35496294182,-116.91299470170517,4023.889892578125,Actual
2022-05-16,4128.705067616312,3962.9785481598087,4298.475777315649,4235.824452451192,-107.11938483488073,4008.010009765625,Actual
2022-05-17,4127.475359277575,3972.4035778455195,4288.96109861708,4231.314282287649,-103.83892301007349,4088.85009765625,Actual
2022-05-18,4126.227183666748,3950.8567615113016,4296.429229537953,4226.804112124106,-100.57692845735788,3923.679931640625,Actual
2022-05-19,4124.9393709473425,3949.0378836384934,4286.515890909635,4222.293941960562,-97.35457101321947,3900.7900390625,Actual
2022-05-20,4123.587624648235,3954.6836111564007,4291.950726258821,4217.7837717957245,-94.19614714749014,3901.360107421875,Actual
2022-05-23,4118.870434037126,3964.4915673231812,4285.905697542229,4204.253261301212,-85.38282726408607,3973.75,Actual
2022-05-24,4116.9778803131085,3951.0730856603413,4269.617319035741,4199.7430911363745,-82.76521082326566,3941.47998046875,Actual
2022-05-25,4114.875170552525,3958.1560343768006,4281.706562722913,4195.232920971536,-80.35775041901192,3978.72998046875,Actual
2022-05-26,4112.534097802764,3938.0603624639825,4270.900129438193,4190.722750806699,-78.18865300393456,4057.840087890625,Actual
2022-05-27,4109.929110424306,3941.3648911728865,4276.872938581311,4186.212580641862,-76.28347021755582,4158.240234375,Actual
2022-05-31,4096.507484776288,3925.347211225911,4265.124698346664,4168.171899982511,-71.6644152062229,4132.14990234375,Actual
2022-06-01,4092.360551314323,3931.403423162521,4256.362781281901,4163.661729817673,-71.30117850335054,4101.22998046875,Actual
